BeforeFilesDeps,AfterFilesDeps,ChangedFileDeps,BeforeCommitDeps,AfterCommitDeps,ChangedDeps,JavaFileNum,TotalChangedLines,FileAddNum,FileDeleteNum,FileChangedNum,CommitComplexity,LastCommitComplexity,changedComplexity,CommitTokenCount,LastCommitTokenCount,changedToken,CommitMethodNum,LastCommitMethodNum,ChangedMethodNum,A2A,Tag
0,0,0,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1570,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1570,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,10,10,6276,6296,20,4,647,4,0,4,86,0,86,3389,0,3389,31,0,31,99.31034483,NoArchChanged
0,0,0,1575,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1575,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1575,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
84,84,0,4722,4722,0,3,22,0,0,0,319,318,1,10598,10436,162,107,106,1,100,NoArchChanged
94,84,10,11018,10983,35,7,669,0,4,4,318,405,87,10436,13987,3551,106,138,32,99.31034483,NoArchChanged
84,94,10,10983,11018,35,7,670,4,0,4,403,318,85,13977,10436,3541,138,106,32,99.31034483,NoArchChanged
58,482,424,69256,80872,11616,44,6208,44,0,44,402,0,402,26712,0,26712,268,0,268,88.84172226,ArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
3,3,0,1838,1838,0,1,0,0,0,0,6,6,0,574,574,0,3,3,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
16,16,0,3676,3676,0,2,7,0,0,0,153,153,0,4477,4467,10,31,31,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1839,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
39,39,0,1838,1838,0,1,0,0,0,0,54,54,0,1927,1928,1,33,33,0,100,NoArchChanged
46,50,4,3676,3680,4,2,73,1,0,1,97,83,14,2285,1891,394,25,16,9,99.61811238,NoArchChanged
303,303,0,7360,7360,0,4,26,0,0,0,783,781,2,23645,23436,209,337,336,1,100,NoArchChanged
0,0,0,1841,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
287,303,16,16560,16659,99,9,194,1,0,1,446,429,17,15418,14321,1097,210,200,10,99.89071038,NoArchChanged
40,41,1,1851,1852,1,1,2,0,0,0,54,54,0,1870,1904,34,34,33,1,99.94541485,NoArchChanged
62,102,40,11112,11274,162,6,403,3,0,3,304,239,65,11210,8850,2360,138,98,40,99.67302452,NoArchChanged
45,45,0,3758,3758,0,2,8,0,0,0,214,212,2,8112,8053,59,86,85,1,100,NoArchChanged
44,46,2,3758,3760,2,2,33,1,0,1,124,123,1,3294,3202,92,60,59,1,99.89130435,NoArchChanged
42,42,0,1880,1880,0,1,1,0,0,0,26,25,1,636,625,11,17,17,0,100,NoArchChanged
23,29,6,3760,3766,6,2,56,1,0,1,156,155,1,3930,3686,244,43,42,1,99.78319783,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1884,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
29,29,0,5649,5649,0,3,54,0,0,0,39,39,0,1623,1623,0,26,26,0,100,NoArchChanged
0,26,26,3766,3796,30,2,747,2,0,2,62,0,62,2918,0,2918,29,0,29,99.46495452,NoArchChanged
45,45,0,3796,3796,0,2,15,0,0,0,190,188,2,6584,6482,102,101,100,1,100,NoArchChanged
0,0,0,1899,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1899,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1899,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1899,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
12,24,12,3796,3808,12,2,63,1,0,1,120,114,6,3646,3388,258,46,41,5,96.83985003,ArchChanged
0,0,0,1905,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1905,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,1905,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2393,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2393,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2393,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2393,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2393,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
365,367,2,33488,33544,56,14,210,1,1,2,851,817,34,25129,23877,1252,346,328,18,98.04923363,NoArchChanged
57,59,2,11980,11985,5,5,53,0,0,0,170,159,11,4694,4434,260,72,70,2,100,NoArchChanged
56,56,0,4794,4794,0,2,164,0,0,0,83,68,15,4361,3465,896,41,33,8,100,NoArchChanged
30,31,1,2397,2398,1,1,2,0,0,0,31,29,2,1052,1010,42,7,7,0,100,NoArchChanged
0,0,0,2399,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
260,260,0,4796,4796,0,2,13,0,0,0,467,464,3,14760,14650,110,233,232,1,100,NoArchChanged
0,0,0,2399,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
42,42,0,4796,4796,0,2,32,0,0,0,116,108,8,3740,3316,424,74,74,0,100,NoArchChanged
150,164,14,21582,21654,72,9,2,0,0,0,68,71,3,3823,3999,176,34,30,4,99.76076555,NoArchChanged
0,0,0,2407,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
33,34,1,7218,7221,3,3,377,0,0,0,469,399,70,13692,11474,2218,253,199,54,100,NoArchChanged
21,24,3,4814,4818,4,2,59,0,0,0,25,15,10,914,540,374,18,12,6,91.95979899,ArchChanged
47,47,0,12045,12045,0,5,408,0,0,0,570,487,83,17185,14334,2851,305,268,37,100,NoArchChanged
0,0,0,2410,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
118,154,36,9636,9724,88,4,628,2,0,2,82,25,57,4634,1048,3586,36,13,23,98.37362637,NoArchChanged
352,383,31,14586,14676,90,6,1490,3,0,3,842,707,135,22104,15798,6306,390,271,119,99.69176574,NoArchChanged
0,0,0,2447,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
317,366,49,36690,37155,465,15,1547,7,0,7,947,677,270,30730,22398,8332,487,327,160,93.91377853,ArchChanged
7,7,0,4954,4954,0,2,3,0,0,0,18,17,1,707,682,25,15,15,0,100,NoArchChanged
289,289,0,12385,12385,0,5,5,0,0,0,566,565,1,13084,13073,11,173,172,1,100,NoArchChanged
41,85,44,12385,12530,145,5,343,4,0,4,32,10,22,2289,530,1759,16,4,12,99.43181818,NoArchChanged
117,120,3,7518,7521,3,3,17,0,0,0,321,319,2,9398,9265,133,107,105,2,96.10058309,ArchChanged
18,18,0,5014,5014,0,2,3,0,0,0,14,14,0,692,671,21,8,8,0,100,NoArchChanged
0,0,0,2508,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
356,360,4,17549,17563,14,7,139,1,0,1,723,712,11,23386,22654,732,306,299,7,99.933687,NoArchChanged
28,28,0,7527,7527,0,3,3,0,0,0,15,15,0,929,929,0,9,9,0,100,NoArchChanged
249,249,0,2509,2509,0,1,2,0,0,0,389,390,1,8761,8771,10,169,169,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
13,13,0,2509,2509,0,1,6,0,0,0,61,60,1,2299,2278,21,29,29,0,100,NoArchChanged
13,13,0,2509,2509,0,1,63,0,0,0,71,61,10,2570,2299,271,32,29,3,100,NoArchChanged
255,271,16,17563,17640,77,7,141,0,0,0,736,720,16,20935,20150,785,230,214,16,100,NoArchChanged
0,0,0,2521,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2521,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
42,42,0,5040,5040,0,2,4,0,0,0,116,116,0,3740,3740,0,74,74,0,100,NoArchChanged
13,13,0,2520,2520,0,1,15,0,0,0,72,71,1,2586,2570,16,33,32,1,100,NoArchChanged
0,0,0,2521,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2521,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2521,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
48,50,2,10080,10088,8,4,1872,0,0,0,356,154,202,17060,7315,9745,322,128,194,99.90056347,NoArchChanged
10,10,0,2522,2522,0,1,0,0,0,0,6,6,0,225,225,0,6,6,0,100,NoArchChanged
43,49,6,7566,7578,12,3,132,2,0,2,24,10,14,1094,540,554,11,4,7,99.83449189,NoArchChanged
38,38,0,7578,7578,0,3,32,0,0,0,64,58,6,2618,2433,185,44,44,0,100,NoArchChanged
0,0,0,2527,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
465,503,38,42942,43316,374,17,626,7,0,7,964,906,58,28140,25490,2650,439,409,30,93.25337331,ArchChanged
622,681,59,58604,59041,437,23,271,0,0,0,775,743,32,25325,23846,1479,295,274,21,93.15181518,ArchChanged
0,0,0,2568,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2568,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2568,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
142,142,0,5486,5486,0,2,2,0,0,0,333,333,0,9683,9663,20,113,112,1,100,NoArchChanged
0,0,0,2744,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2744,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
31,31,0,5486,5486,0,2,63,0,0,0,56,55,1,3202,2704,498,37,36,1,100,NoArchChanged
142,142,0,5486,5486,0,2,37,0,0,0,335,333,2,10025,9683,342,114,113,1,100,NoArchChanged
0,0,0,2744,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2744,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2744,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2744,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
24,23,1,5486,5484,2,2,17,0,0,0,30,27,3,1918,1807,111,22,19,3,100,NoArchChanged
0,0,0,2743,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
209,209,0,60324,60324,0,22,1771,0,0,0,1700,1533,167,54888,47823,7065,791,713,78,100,NoArchChanged
57,61,4,5484,5490,6,2,104,1,0,1,186,181,5,5869,5287,582,46,42,4,99.92119779,NoArchChanged
50,50,0,10980,10980,0,4,16,0,0,0,147,144,3,5219,5124,95,88,88,0,100,NoArchChanged
29,36,7,8235,8256,21,3,192,0,0,0,147,132,15,4948,3871,1077,30,22,8,99.49592865,NoArchChanged
255,257,2,16512,16518,6,6,75,0,0,0,457,452,5,18548,18074,474,204,200,4,100,NoArchChanged
202,241,39,35789,36114,325,13,384,2,0,2,536,475,61,16144,13678,2466,256,210,46,88.9827856,ArchChanged
30,38,8,5556,5564,8,2,103,1,0,1,42,25,17,1464,981,483,20,16,4,95.59112609,ArchChanged
68,102,34,30602,30822,220,11,420,1,0,1,147,110,37,7730,5501,2229,67,62,5,88.8580354,ArchChanged
0,0,0,2803,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
13,13,0,2802,2802,0,1,3,0,0,0,54,54,0,1730,1712,18,19,19,0,100,NoArchChanged
0,0,0,2803,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2803,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
11,15,4,2802,2806,4,1,9,0,0,0,11,9,2,380,340,40,8,6,2,100,NoArchChanged
17,18,1,2806,2807,1,1,17,0,0,0,19,20,1,927,815,112,14,15,1,90.53414469,ArchChanged
0,0,0,2808,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
4,4,0,2807,2807,0,1,4,0,0,0,16,20,4,1107,1158,51,5,4,1,100,NoArchChanged
119,119,0,8421,8421,0,3,12,0,0,0,284,282,2,7567,7485,82,84,83,1,100,NoArchChanged
20,22,2,5614,5616,2,2,31,0,0,0,24,21,3,1074,888,186,12,10,2,99.09356725,NoArchChanged
292,82,210,64584,61916,2668,23,4138,0,23,23,0,382,382,0,20842,20842,0,168,168,95.34487653,ArchChanged
58,68,10,5384,5402,18,2,97,1,0,1,67,64,3,2358,1757,601,36,34,2,99.94617869,NoArchChanged
103,140,37,10804,10892,88,4,502,2,0,2,137,74,63,5355,2302,3053,63,38,25,96.49565461,ArchChanged
474,497,23,40845,41010,165,15,454,2,0,2,945,872,73,40130,37580,2550,425,402,23,99.85350132,NoArchChanged
41,41,0,8202,8202,0,3,100,0,0,0,578,549,29,15095,14441,654,144,139,5,100,NoArchChanged
13,15,2,5468,5470,2,2,94,1,0,1,80,72,8,2908,2586,322,35,33,2,96.64516129,ArchChanged
62,64,2,5470,5474,4,2,70,0,0,0,190,186,4,6240,5869,371,47,46,1,99.85627021,NoArchChanged
0,0,0,2738,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
37,37,0,10948,10948,0,4,68,0,0,0,68,68,0,4103,4103,0,22,22,0,100,NoArchChanged
62,62,0,5474,5474,0,2,86,0,0,0,120,120,0,4052,4052,0,78,78,0,100,NoArchChanged
0,0,0,2738,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
163,164,1,13685,13690,5,5,275,1,0,1,413,396,17,12244,10702,1542,164,154,10,99.92821249,NoArchChanged
0,0,0,2739,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
135,137,2,5476,5478,2,2,25,0,0,0,337,337,0,10323,10177,146,117,116,1,100,NoArchChanged
14,18,4,5478,5482,4,2,148,1,0,1,17,6,11,1054,225,829,16,6,10,86.85208597,ArchChanged
0,0,0,2742,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2742,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2742,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2742,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
303,303,0,5482,5482,0,2,21,0,0,0,436,433,3,9972,9829,143,185,182,3,100,NoArchChanged
1,1,0,2741,2741,0,1,52,0,0,0,8,7,1,1788,1293,495,7,6,1,100,NoArchChanged
239,262,23,13705,13805,100,5,655,1,0,1,659,569,90,18291,14290,4001,215,163,52,99.03258656,NoArchChanged
0,0,0,2762,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2762,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
281,281,0,2761,2761,0,1,2,0,0,0,432,432,0,9465,9478,13,182,182,0,100,NoArchChanged
304,304,0,5522,5522,0,2,43,0,0,0,442,436,6,10241,9959,282,190,185,5,100,NoArchChanged
668,817,149,35893,36842,949,13,2158,7,0,7,1425,1144,281,40725,27497,13228,545,407,138,89.13443831,ArchChanged
63,71,8,5668,5682,14,2,103,1,0,1,68,59,9,2565,1951,614,43,37,6,99.91582492,NoArchChanged
0,0,0,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
122,122,0,11364,11364,0,4,74,0,0,0,271,270,1,13551,13522,29,155,155,0,100,NoArchChanged
12,12,0,2841,2841,0,1,0,0,0,0,23,23,0,3407,3407,0,20,20,0,100,NoArchChanged
0,0,0,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
41,55,14,8523,8547,24,3,488,2,0,2,100,44,56,3835,1045,2790,62,18,44,99.79018044,NoArchChanged
0,0,0,2850,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2850,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
322,337,15,14245,14315,70,5,418,1,0,1,702,660,42,19083,16804,2279,222,190,32,99.79079498,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
163,163,0,28630,28630,0,10,180,0,0,0,299,299,0,16134,16134,0,201,201,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
150,151,1,5726,5728,2,2,11,0,0,0,321,320,1,8090,7937,153,104,103,1,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
429,429,0,17184,17184,0,6,18,0,0,0,500,499,1,12895,12877,18,215,214,1,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
429,429,0,17184,17184,0,6,18,0,0,0,499,500,1,12877,12895,18,214,215,1,100,NoArchChanged
429,429,0,17184,17184,0,6,18,0,0,0,500,499,1,12895,12877,18,215,214,1,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
137,137,0,28640,28640,0,10,151,0,0,0,210,210,0,8814,8814,0,137,137,0,100,NoArchChanged
76,76,0,11456,11456,0,4,64,0,0,0,122,122,0,4244,4244,0,80,80,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
145,145,0,5728,5728,0,2,12,0,0,0,352,351,1,10939,10845,94,124,122,2,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
45,45,0,2864,2864,0,1,13,0,0,0,13,10,3,638,550,88,5,4,1,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
